period,demand_MW,solar_MW,wind_MW,net_load_MW
2023-10-06 04:00:00,49302,0,5745,43557
2023-10-06 05:00:00,46289,0,5877,40412
2023-10-06 06:00:00,43854,0,5457,38397
2023-10-06 07:00:00,41973,0,5224,36749
2023-10-06 08:00:00,40816,0,5017,35799
2023-10-06 09:00:00,40070,0,5098,34972
2023-10-06 10:00:00,40112,0,5555,34557
2023-10-06 11:00:00,41449,0,5715,35734
2023-10-06 12:00:00,43613,0,5365,38248
2023-10-06 13:00:00,44613,164,4795,39654
2023-10-06 14:00:00,45799,4221,4066,37512
2023-10-06 15:00:00,47634,9954,3162,34518
2023-10-06 16:00:00,49723,11574,3475,34674
2023-10-06 17:00:00,51981,11687,3913,36381
2023-10-06 18:00:00,54215,11673,4091,38451
2023-10-06 19:00:00,56424,11575,3707,41142
2023-10-06 20:00:00,58311,11472,4426,42413
2023-10-06 21:00:00,59589,10944,5523,43122
2023-10-06 22:00:00,59642,9919,6367,43356
2023-10-06 23:00:00,58513,7038,6566,44909
2023-10-07 00:00:00,55463,2544,6764,46155
2023-10-07 01:00:00,53848,99,7653,46096
2023-10-07 02:00:00,52087,1,9713,42373
2023-10-07 03:00:00,50285,0,11354,38931
2023-10-07 04:00:00,47760,0,13191,34569
2023-10-07 05:00:00,45104,0,14634,30470
2023-10-07 06:00:00,42513,0,15147,27366
2023-10-07 07:00:00,40490,0,14499,25991
2023-10-07 08:00:00,39408,0,14135,25273
2023-10-07 09:00:00,38454,0,13924,24530
2023-10-07 10:00:00,38260,0,13187,25073
2023-10-07 11:00:00,38299,0,12367,25932
2023-10-07 12:00:00,38924,0,11571,27353
2023-10-07 13:00:00,39496,91,10639,28766
2023-10-07 14:00:00,40442,3186,9445,27811
2023-10-07 15:00:00,41766,8877,8775,24114
2023-10-07 16:00:00,42830,11074,8072,23684
2023-10-07 17:00:00,43208,12026,6843,24339
2023-10-07 18:00:00,43892,12421,5745,25726
2023-10-07 19:00:00,44530,12637,5216,26677
2023-10-07 20:00:00,45175,12832,4426,27917
2023-10-07 21:00:00,45992,12371,4182,29439
2023-10-07 22:00:00,46653,11844,4249,30560
2023-10-07 23:00:00,46678,9410,3681,33587
2023-10-08 00:00:00,45872,3590,3420,38862
2023-10-08 01:00:00,45603,101,4259,41243
2023-10-08 02:00:00,44767,1,5426,39340
2023-10-08 03:00:00,43380,0,5968,37412
2023-10-08 04:00:00,41967,0,6850,35117
2023-10-08 05:00:00,40085,0,7613,32472
2023-10-08 06:00:00,38393,0,8426,29967
2023-10-08 07:00:00,36895,0,9115,27780
2023-10-08 08:00:00,35954,0,9112,26842
2023-10-08 09:00:00,35398,0,8930,26468
2023-10-08 10:00:00,35051,0,8740,26311
2023-10-08 11:00:00,35044,0,8309,26735
2023-10-08 12:00:00,35606,0,7753,27853
2023-10-08 13:00:00,35997,151,8123,27723
2023-10-08 14:00:00,37318,4738,8473,24107
2023-10-08 15:00:00,38565,11389,5949,21227
2023-10-08 16:00:00,39877,12600,6362,20915
2023-10-08 17:00:00,40944,12457,7530,20957
2023-10-08 18:00:00,42109,12424,7269,22416
2023-10-08 19:00:00,43331,12525,6273,24533
2023-10-08 20:00:00,44718,12330,5671,26717
2023-10-08 21:00:00,46270,12249,5650,28371
2023-10-08 22:00:00,47481,11683,5799,29999
2023-10-08 23:00:00,48031,9740,6316,31975
2023-10-09 00:00:00,47534,3548,6173,37813
2023-10-09 01:00:00,47277,79,7170,40028
2023-10-09 02:00:00,46398,1,11061,35336
2023-10-09 03:00:00,44865,0,14509,30356
2023-10-09 04:00:00,42732,0,16279,26453
2023-10-09 05:00:00,40303,0,16431,23872
2023-10-09 06:00:00,38129,0,16230,21899
2023-10-09 07:00:00,36807,0,15929,20878
2023-10-09 08:00:00,36025,0,15390,20635
2023-10-09 09:00:00,35665,0,14515,21150
2023-10-09 10:00:00,36198,0,13635,22563
2023-10-09 11:00:00,37572,0,12664,24908
2023-10-09 12:00:00,39519,0,11055,28464
2023-10-09 13:00:00,40552,117,9562,30873
2023-10-09 14:00:00,41545,4119,7580,29846
2023-10-09 15:00:00,43205,10827,3903,28475
2023-10-09 16:00:00,44928,12433,2173,30322
2023-10-09 17:00:00,46252,12597,1464,32191
2023-10-09 18:00:00,48226,12611,1455,34160
2023-10-09 19:00:00,50613,12606,1628,36379
2023-10-09 20:00:00,52855,12876,1866,38113
2023-10-09 21:00:00,54925,12592,2124,40209
2023-10-09 22:00:00,56539,12017,2329,42193
2023-10-09 23:00:00,56833,9236,2821,44776
2023-10-10 00:00:00,54629,2816,4114,47699
2023-10-10 01:00:00,54391,63,6748,47580
2023-10-10 02:00:00,53278,0,10313,42965
2023-10-10 03:00:00,51031,0,12644,38387
2023-10-10 04:00:00,48242,0,15111,33131
2023-10-10 05:00:00,45264,0,16170,29094
2023-10-10 06:00:00,42668,0,16231,26437
2023-10-10 07:00:00,40955,0,15801,25154
2023-10-10 08:00:00,39747,0,15260,24487
2023-10-10 09:00:00,39123,0,15459,23664
2023-10-10 10:00:00,39334,0,14545,24789
2023-10-10 11:00:00,40630,0,13504,27126
2023-10-10 12:00:00,43004,0,12142,30862
2023-10-10 13:00:00,44139,49,11052,33038
2023-10-10 14:00:00,44479,2782,9836,31861
2023-10-10 15:00:00,46008,8056,6305,31647
2023-10-10 16:00:00,47693,9641,5094,32958
2023-10-10 17:00:00,49287,9698,5430,34159
2023-10-10 18:00:00,50882,9705,6906,34271
2023-10-10 19:00:00,52444,9382,8345,34717
2023-10-10 20:00:00,53701,8446,8819,36436
2023-10-10 21:00:00,54163,7635,9670,36858
2023-10-10 22:00:00,53986,5964,11268,36754
2023-10-10 23:00:00,53309,3869,13210,36230
2023-10-11 00:00:00,52550,1056,14235,37259
2023-10-11 01:00:00,52857,40,14030,38787
2023-10-11 02:00:00,52155,0,15341,36814
2023-10-11 03:00:00,50518,0,16520,33998
2023-10-11 04:00:00,47888,0,16626,31262
2023-10-11 05:00:00,44840,0,15931,28909
2023-10-11 06:00:00,42489,0,15184,27305
2023-10-11 07:00:00,40812,0,15560,25252
2023-10-11 08:00:00,39762,0,16250,23512
2023-10-11 09:00:00,39352,0,16411,22941
2023-10-11 10:00:00,39628,0,15643,23985
2023-10-11 11:00:00,41014,0,15171,25843
2023-10-11 12:00:00,43544,0,14973,28571
2023-10-11 13:00:00,44904,8,14468,30428
2023-10-11 14:00:00,45205,1371,14347,29487
2023-10-11 15:00:00,46157,5279,13920,26958
2023-10-11 16:00:00,47312,7749,13070,26493
2023-10-11 17:00:00,47956,8672,11062,28222
2023-10-11 18:00:00,48365,9250,9734,29381
2023-10-11 19:00:00,48636,9186,9750,29700
2023-10-11 20:00:00,48941,9114,11041,28786
2023-10-11 21:00:00,49638,9226,12515,27897
2023-10-11 22:00:00,50166,9189,13738,27239
2023-10-11 23:00:00,50144,7435,15337,27372
2023-10-12 00:00:00,49851,2910,16544,30397
2023-10-12 01:00:00,50254,54,18361,31839
2023-10-12 02:00:00,49622,1,20448,29173
2023-10-12 03:00:00,47989,0,21163,26826
2023-10-12 04:00:00,45780,0,21312,24468
2023-10-12 05:00:00,43020,0,21149,21871
2023-10-12 06:00:00,40836,0,20843,19993
2023-10-12 07:00:00,39603,0,20347,19256
2023-10-12 08:00:00,38646,0,19640,19006
2023-10-12 09:00:00,38379,0,19573,18806
2023-10-12 10:00:00,38711,0,19717,18994
2023-10-12 11:00:00,40320,0,20186,20134
2023-10-12 12:00:00,42765,0,19844,22921
2023-10-12 13:00:00,43679,77,18773,24829
2023-10-12 14:00:00,44009,2664,16821,24524
2023-10-12 15:00:00,45625,6202,16251,23172
2023-10-12 16:00:00,47044,6706,16474,23864
2023-10-12 17:00:00,48386,7603,16600,24183
2023-10-12 18:00:00,49882,8507,16429,24946
2023-10-12 19:00:00,51743,9069,16403,26271
2023-10-12 20:00:00,53768,9946,16272,27550
2023-10-12 21:00:00,55236,9971,16458,28807
2023-10-12 22:00:00,56581,9736,16823,30022
2023-10-12 23:00:00,56888,7773,17718,31397
2023-10-13 00:00:00,55817,2711,17907,35199
2023-10-13 01:00:00,54953,30,17770,37153
2023-10-13 02:00:00,53862,0,18547,35315
2023-10-13 03:00:00,51834,0,18996,32838
2023-10-13 04:00:00,49078,0,19352,29726
2023-10-13 05:00:00,46324,0,18579,27745
2023-10-13 06:00:00,43862,0,16714,27148
2023-10-13 07:00:00,42288,0,14530,27758
2023-10-13 08:00:00,41448,0,13370,28078
2023-10-13 09:00:00,40779,0,12856,27923
2023-10-13 10:00:00,40711,0,12390,28321
2023-10-13 11:00:00,41998,0,12756,29242
2023-10-13 12:00:00,44879,0,14366,30513
2023-10-13 13:00:00,46338,57,16216,30065
2023-10-13 14:00:00,47044,3022,16071,27951
2023-10-13 15:00:00,49562,6726,16307,26529
2023-10-13 16:00:00,51408,7060,16196,28152
2023-10-13 17:00:00,53322,8262,15207,29853
2023-10-13 18:00:00,55260,9245,13364,32651
2023-10-13 19:00:00,57482,11503,12311,33668
2023-10-13 20:00:00,59145,12241,10686,36218
2023-10-13 21:00:00,60478,12421,9723,38334
2023-10-13 22:00:00,61058,11888,8764,40406
2023-10-13 23:00:00,60237,9594,7914,42729
2023-10-14 00:00:00,57399,3019,7133,47247
2023-10-14 01:00:00,55172,39,6890,48243
2023-10-14 02:00:00,53442,0,8003,45439
2023-10-14 03:00:00,51300,0,9248,42052
2023-10-14 04:00:00,48940,0,9913,39027
2023-10-14 05:00:00,46524,0,10984,35540
2023-10-14 06:00:00,43895,0,12543,31352
2023-10-14 07:00:00,41663,0,14031,27632
2023-10-14 08:00:00,40145,0,14836,25309
2023-10-14 09:00:00,38860,0,15028,23832
2023-10-14 10:00:00,38238,0,15419,22819
2023-10-14 11:00:00,38254,0,16255,21999
2023-10-14 12:00:00,38936,0,16771,22165
2023-10-14 13:00:00,39280,104,16598,22578
2023-10-14 14:00:00,40191,2213,15258,22720
2023-10-14 15:00:00,41439,4594,14141,22704
2023-10-14 16:00:00,42182,6100,12665,23417
2023-10-14 17:00:00,42956,4152,9709,29095
2023-10-14 18:00:00,42446,5981,7120,29345
2023-10-14 19:00:00,42252,9929,7237,25086
2023-10-14 20:00:00,43086,11899,6295,24892
2023-10-14 21:00:00,44112,12986,5490,25636
2023-10-14 22:00:00,45198,12888,4733,27577
2023-10-14 23:00:00,45772,10122,3875,31775
2023-10-15 00:00:00,45097,2893,2665,39539
2023-10-15 01:00:00,44636,51,2523,42062
2023-10-15 02:00:00,43766,1,3730,40035
2023-10-15 03:00:00,42623,0,5235,37388
2023-10-15 04:00:00,40889,0,6457,34432
2023-10-15 05:00:00,38919,0,7444,31475
2023-10-15 06:00:00,37413,0,7718,29695
2023-10-15 07:00:00,36305,0,8417,27888
2023-10-15 08:00:00,35440,0,9596,25844
2023-10-15 09:00:00,35004,0,10360,24644
2023-10-15 10:00:00,34878,0,11051,23827
2023-10-15 11:00:00,35066,0,11634,23432
2023-10-15 12:00:00,35610,0,12364,23246
2023-10-15 13:00:00,36210,117,12458,23635
2023-10-15 14:00:00,37240,4212,11256,21772
2023-10-15 15:00:00,38592,9224,9252,20116
2023-10-15 16:00:00,39511,7852,12327,19332
2023-10-15 17:00:00,40243,8184,12862,19197
2023-10-15 18:00:00,41003,9942,12116,18945
2023-10-15 19:00:00,41601,10562,11831,19208
2023-10-15 20:00:00,42207,10484,11334,20389
2023-10-15 21:00:00,42938,10881,10851,21206
2023-10-15 22:00:00,43832,11460,10240,22132
2023-10-15 23:00:00,44449,10245,8814,25390
2023-10-16 00:00:00,44697,3026,6329,35342
2023-10-16 01:00:00,45254,29,5311,39914
2023-10-16 02:00:00,44781,0,5699,39082
2023-10-16 03:00:00,43341,0,5755,37586
2023-10-16 04:00:00,41000,0,5495,35505
2023-10-16 05:00:00,38681,0,4947,33734
2023-10-16 06:00:00,37004,0,4762,32242
2023-10-16 07:00:00,36066,0,4653,31413
2023-10-16 08:00:00,35685,0,4408,31277
2023-10-16 09:00:00,35556,0,4345,31211
2023-10-16 10:00:00,35985,0,4244,31741
2023-10-16 11:00:00,37207,0,4580,32627
2023-10-16 12:00:00,39786,0,4995,34791
2023-10-16 13:00:00,41376,124,4730,36522
2023-10-16 14:00:00,41963,4541,4011,33411
2023-10-16 15:00:00,42316,11823,3098,27395
2023-10-16 16:00:00,42770,13406,3424,25940
2023-10-16 17:00:00,42678,13407,4255,25016
2023-10-16 18:00:00,42677,13308,4674,24695
2023-10-16 19:00:00,43117,13309,4980,24828
2023-10-16 20:00:00,43537,13500,5094,24943
2023-10-16 21:00:00,44022,13741,4647,25634
2023-10-16 22:00:00,44842,13482,3744,27616
2023-10-16 23:00:00,45397,10609,2671,32117
2023-10-17 00:00:00,45195,3084,1398,40713
2023-10-17 01:00:00,45620,23,1347,44250
2023-10-17 02:00:00,45234,0,2092,43142
2023-10-17 03:00:00,43687,0,3216,40471
2023-10-17 04:00:00,41397,0,4351,37046
2023-10-17 05:00:00,39378,0,5581,33797
2023-10-17 06:00:00,37543,0,6408,31135
2023-10-17 07:00:00,36626,0,7208,29418
2023-10-17 08:00:00,35891,0,8311,27580
2023-10-17 09:00:00,35786,0,8776,27010
2023-10-17 10:00:00,36510,0,9221,27289
2023-10-17 11:00:00,38504,0,9831,28673
2023-10-17 12:00:00,41387,0,10036,31351
2023-10-17 13:00:00,42911,114,9701,33096
2023-10-17 14:00:00,42901,4549,8681,29671
2023-10-17 15:00:00,42851,11927,5592,25332
2023-10-17 16:00:00,42953,13384,4779,24790
2023-10-17 17:00:00,43013,13538,5605,23870
2023-10-17 18:00:00,42969,13525,5674,23770
2023-10-17 19:00:00,43445,13188,5563,24694
2023-10-17 20:00:00,44184,13423,5769,24992
2023-10-17 21:00:00,45330,13502,6260,25568
2023-10-17 22:00:00,46670,13077,7298,26295
2023-10-17 23:00:00,47218,10146,8688,28384
2023-10-18 00:00:00,46586,2872,10160,33554
2023-10-18 01:00:00,46981,32,13428,33521
2023-10-18 02:00:00,46334,0,17984,28350
2023-10-18 03:00:00,44740,0,20597,24143
2023-10-18 04:00:00,42382,0,20636,21746
2023-10-18 05:00:00,39812,0,20344,19468
2023-10-18 06:00:00,38052,0,20150,17902
2023-10-18 07:00:00,36997,0,20095,16902
2023-10-18 08:00:00,36079,0,19548,16531
2023-10-18 09:00:00,35858,0,19436,16422
2023-10-18 10:00:00,36416,0,19672,16744
2023-10-18 11:00:00,38067,0,19682,18385
2023-10-18 12:00:00,40875,0,19597,21278
2023-10-18 13:00:00,42095,91,18910,23094
2023-10-18 14:00:00,42234,3710,17853,20671
2023-10-18 15:00:00,42949,9593,15145,18211
2023-10-18 16:00:00,43778,10602,14843,18333
2023-10-18 17:00:00,44397,11428,14284,18685
2023-10-18 18:00:00,45347,12330,13216,19801
2023-10-18 19:00:00,46603,12225,12648,21730
2023-10-18 20:00:00,48135,12711,11999,23425
2023-10-18 21:00:00,49502,12855,11170,25477
2023-10-18 22:00:00,50954,12370,11083,27501
2023-10-18 23:00:00,51435,9564,11813,30058
2023-10-19 00:00:00,50846,2548,12419,35879
2023-10-19 01:00:00,50419,29,13377,37013
2023-10-19 02:00:00,49321,0,15962,33359
2023-10-19 03:00:00,47416,0,16298,31118
2023-10-19 04:00:00,44671,0,15777,28894
2023-10-19 05:00:00,41752,0,14769,26983
2023-10-19 06:00:00,39569,0,12360,27209
2023-10-19 07:00:00,38265,0,11099,27166
2023-10-19 08:00:00,37188,0,10955,26233
2023-10-19 09:00:00,36851,0,10576,26275
2023-10-19 10:00:00,37048,0,9577,27471
2023-10-19 11:00:00,38481,0,9556,28925
2023-10-19 12:00:00,41037,0,9254,31783
2023-10-19 13:00:00,42183,70,8769,33344
2023-10-19 14:00:00,42093,3870,7872,30351
2023-10-19 15:00:00,43811,11032,4951,27828
2023-10-19 16:00:00,45434,12659,3367,29408
2023-10-19 17:00:00,46930,13054,3708,30168
2023-10-19 18:00:00,49010,12873,3236,32901
2023-10-19 19:00:00,51155,12725,2625,35805
2023-10-19 20:00:00,53251,12762,2213,38276
2023-10-19 21:00:00,55144,12783,2004,40357
2023-10-19 22:00:00,56434,12540,1803,42091
2023-10-19 23:00:00,56270,9540,1715,45015
2023-10-20 00:00:00,53563,2442,1629,49492
2023-10-20 01:00:00,52305,11,1960,50334
2023-10-20 02:00:00,51000,0,2738,48262
2023-10-20 03:00:00,48899,0,4437,44462
2023-10-20 04:00:00,45522,0,5899,39623
2023-10-20 05:00:00,42262,0,7262,35000
2023-10-20 06:00:00,39881,0,8125,31756
2023-10-20 07:00:00,38126,0,8188,29938
2023-10-20 08:00:00,37133,0,8610,28523
2023-10-20 09:00:00,36940,0,8705,28235
2023-10-20 10:00:00,37209,0,9355,27854
2023-10-20 11:00:00,38617,0,9657,28960
2023-10-20 12:00:00,40890,0,8747,32143
2023-10-20 13:00:00,41599,71,7375,34153
2023-10-20 14:00:00,42174,3859,6083,32232
2023-10-20 15:00:00,43959,10945,3586,29428
2023-10-20 16:00:00,45588,12793,1473,31322
2023-10-20 17:00:00,47702,12865,980,33857
2023-10-20 18:00:00,50488,12596,788,37104
2023-10-20 19:00:00,53698,12462,735,40501
2023-10-20 20:00:00,56805,12474,908,43423
2023-10-20 21:00:00,59430,12625,1052,45753
2023-10-20 22:00:00,61216,12297,1263,47656
2023-10-20 23:00:00,60696,9248,1581,49867
2023-10-21 00:00:00,56673,2095,2178,52400
2023-10-21 01:00:00,54195,3,3649,50543
2023-10-21 02:00:00,52099,0,5713,46386
2023-10-21 03:00:00,49955,0,8212,41743
2023-10-21 04:00:00,47302,0,10898,36404
2023-10-21 05:00:00,44561,0,13374,31187
2023-10-21 06:00:00,41969,0,15618,26351
2023-10-21 07:00:00,40129,0,16929,23200
2023-10-21 08:00:00,38735,0,16903,21832
2023-10-21 09:00:00,37568,0,16388,21180
2023-10-21 10:00:00,37145,0,16072,21073
2023-10-21 11:00:00,37388,0,14420,22968
2023-10-21 12:00:00,37805,0,12786,25019
2023-10-21 13:00:00,38443,63,11552,26828
2023-10-21 14:00:00,39451,2434,10262,26755
2023-10-21 15:00:00,41957,7208,9644,25105
2023-10-21 16:00:00,44562,9152,7000,28410
2023-10-21 17:00:00,46966,9755,6301,30910
2023-10-21 18:00:00,49970,10351,8371,31248
2023-10-21 19:00:00,53257,10053,10640,32564
2023-10-21 20:00:00,55673,9334,12211,34128
2023-10-21 21:00:00,57450,8161,12796,36493
2023-10-21 22:00:00,58031,5781,13321,38929
2023-10-21 23:00:00,56699,2431,13323,40945
2023-10-22 00:00:00,55266,448,14314,40504
2023-10-22 01:00:00,54065,0,16993,37072
2023-10-22 02:00:00,52430,1,19197,33232
2023-10-22 03:00:00,50866,0,20723,30143
2023-10-22 04:00:00,48728,0,21429,27299
2023-10-22 05:00:00,46502,0,21000,25502
2023-10-22 06:00:00,44305,0,20679,23626
2023-10-22 07:00:00,42593,0,20672,21921
2023-10-22 08:00:00,41253,0,20402,20851
2023-10-22 09:00:00,40183,0,19723,20460
2023-10-22 10:00:00,39531,0,18470,21061
2023-10-22 11:00:00,39330,0,17022,22308
2023-10-22 12:00:00,39513,0,15803,23710
2023-10-22 13:00:00,40045,31,15083,24931
2023-10-22 14:00:00,40762,1271,14189,25302
2023-10-22 15:00:00,43495,4303,11885,27307
2023-10-22 16:00:00,46552,5714,10655,30183
2023-10-22 17:00:00,49251,6443,10827,31981
2023-10-22 18:00:00,51222,6992,11175,33055
2023-10-22 19:00:00,52497,7251,12167,33079
2023-10-22 20:00:00,55597,6498,13609,35490
2023-10-22 21:00:00,56973,6260,15064,35649
2023-10-22 22:00:00,57275,4429,15296,37550
2023-10-22 23:00:00,56580,2506,14751,39323
2023-10-23 00:00:00,55056,518,14759,39779
2023-10-23 01:00:00,55340,1,16213,39126
2023-10-23 02:00:00,54549,0,17547,37002
2023-10-23 03:00:00,53151,0,19568,33583
2023-10-23 04:00:00,50971,0,20306,30665
2023-10-23 05:00:00,48243,0,20269,27974
2023-10-23 06:00:00,45970,0,20122,25848
2023-10-23 07:00:00,44455,0,20698,23757
2023-10-23 08:00:00,43132,0,20389,22743
2023-10-23 09:00:00,42809,0,20327,22482
2023-10-23 10:00:00,43171,0,19808,23363
2023-10-23 11:00:00,44674,0,19382,25292
2023-10-23 12:00:00,47176,0,18620,28556
2023-10-23 13:00:00,48242,32,16589,31621
2023-10-23 14:00:00,48654,1028,15275,32351
2023-10-23 15:00:00,50262,2710,15641,31911
2023-10-23 16:00:00,52372,3415,18275,30682
2023-10-23 17:00:00,54310,4205,19637,30468
2023-10-23 18:00:00,55787,4401,20191,31195
2023-10-23 19:00:00,56865,4368,19342,33155
2023-10-23 20:00:00,57268,4325,18658,34285
2023-10-23 21:00:00,57195,4078,17988,35129
2023-10-23 22:00:00,57022,3096,16513,37413
2023-10-23 23:00:00,56157,1754,15207,39196
2023-10-24 00:00:00,55482,320,15097,40065
2023-10-24 01:00:00,55455,2,16122,39331
2023-10-24 02:00:00,54500,0,17043,37457
2023-10-24 03:00:00,52918,0,18585,34333
2023-10-24 04:00:00,50487,0,19204,31283
2023-10-24 05:00:00,47689,0,18998,28691
2023-10-24 06:00:00,45293,0,18015,27278
2023-10-24 07:00:00,43783,0,18046,25737
2023-10-24 08:00:00,42815,0,18171,24644
2023-10-24 09:00:00,42297,0,18269,24028
2023-10-24 10:00:00,42453,0,18820,23633
2023-10-24 11:00:00,44254,0,20343,23911
2023-10-24 12:00:00,46938,0,20334,26604
2023-10-24 13:00:00,48161,21,19179,28961
2023-10-24 14:00:00,48614,1146,17665,29803
2023-10-24 15:00:00,49890,3580,17015,29295
2023-10-24 16:00:00,51648,5401,16707,29540
2023-10-24 17:00:00,53246,6637,17136,29473
2023-10-24 18:00:00,54332,7607,16883,29842
2023-10-24 19:00:00,55240,7754,16674,30812
2023-10-24 20:00:00,55654,7704,16618,31332
2023-10-24 21:00:00,55900,7509,16172,32219
2023-10-24 22:00:00,56047,7063,15758,33226
2023-10-24 23:00:00,55773,4959,15469,35345
2023-10-25 00:00:00,55068,1062,15368,38638
2023-10-25 01:00:00,55196,1,17383,37812
2023-10-25 02:00:00,54608,0,20486,34122
2023-10-25 03:00:00,53044,0,21760,31284
2023-10-25 04:00:00,50393,0,21884,28509
2023-10-25 05:00:00,47757,0,21479,26278
2023-10-25 06:00:00,45435,0,21287,24148
2023-10-25 07:00:00,43608,0,20771,22837
2023-10-25 08:00:00,42420,0,20187,22233
2023-10-25 09:00:00,41908,0,19050,22858
2023-10-25 10:00:00,42270,0,16291,25979
2023-10-25 11:00:00,43248,0,14343,28905
2023-10-25 12:00:00,45704,0,11588,34116
2023-10-25 13:00:00,47120,17,9205,37898
2023-10-25 14:00:00,48076,1020,7795,39261
2023-10-25 15:00:00,50110,3936,8169,38005
2023-10-25 16:00:00,51884,5749,10317,35818
2023-10-25 17:00:00,53327,6085,10667,36575
2023-10-25 18:00:00,54799,7177,10829,36793
2023-10-25 19:00:00,55958,7402,10387,38169
2023-10-25 20:00:00,57173,7902,10060,39211
2023-10-25 21:00:00,57830,7976,10041,39813
2023-10-25 22:00:00,58053,7245,9790,41018
2023-10-25 23:00:00,57533,5223,9903,42407
2023-10-26 00:00:00,55975,1261,9310,45404
2023-10-26 01:00:00,55608,3,9608,45997
2023-10-26 02:00:00,55092,0,11091,44001
2023-10-26 03:00:00,53437,0,12494,40943
2023-10-26 04:00:00,50946,0,12236,38710
2023-10-26 05:00:00,48147,0,11984,36163
2023-10-26 06:00:00,45661,0,11647,34014
2023-10-26 07:00:00,43692,0,11027,32665
2023-10-26 08:00:00,42662,0,11555,31107
2023-10-26 09:00:00,42178,0,11673,30505
2023-10-26 10:00:00,42392,0,11951,30441
2023-10-26 11:00:00,43948,0,11828,32120
2023-10-26 12:00:00,46593,0,11892,34701
2023-10-26 13:00:00,48104,11,12063,36030
2023-10-26 14:00:00,48504,1614,11861,35029
2023-10-26 15:00:00,49878,6483,10220,33175
2023-10-26 16:00:00,51242,8388,10059,32795
2023-10-26 17:00:00,52608,8867,11925,31816
2023-10-26 18:00:00,53732,8466,13898,31368
2023-10-26 19:00:00,55122,8702,14522,31898
2023-10-26 20:00:00,55708,8587,15014,32107
2023-10-26 21:00:00,56868,7957,14477,34434
2023-10-26 22:00:00,57853,8137,14550,35166
2023-10-26 23:00:00,57759,6385,13581,37793
2023-10-27 00:00:00,56306,1520,12423,42363
2023-10-27 01:00:00,55939,2,13819,42118
2023-10-27 02:00:00,55401,0,16704,38697
2023-10-27 03:00:00,54020,0,18651,35369
2023-10-27 04:00:00,51848,0,19786,32062
2023-10-27 05:00:00,49258,0,19770,29488
2023-10-27 06:00:00,47018,0,19814,27204
2023-10-27 07:00:00,45508,0,19932,25576
2023-10-27 08:00:00,44439,0,19462,24977
2023-10-27 09:00:00,43962,0,18147,25815
2023-10-27 10:00:00,44172,0,16175,27997
2023-10-27 11:00:00,45554,0,14498,31056
2023-10-27 12:00:00,48025,0,13061,34964
2023-10-27 13:00:00,49396,7,12638,36751
2023-10-27 14:00:00,49960,936,11611,37413
2023-10-27 15:00:00,51589,3877,11648,36064
2023-10-27 16:00:00,53830,5576,12429,35825
2023-10-27 17:00:00,56313,7274,11456,37583
2023-10-27 18:00:00,57780,7715,9968,40097
2023-10-27 19:00:00,59672,8120,9291,42261
2023-10-27 20:00:00,61151,8412,8569,44170
2023-10-27 21:00:00,61348,7673,8794,44881
2023-10-27 22:00:00,60382,6756,9342,44284
2023-10-27 23:00:00,58593,4304,10282,44007
2023-10-28 00:00:00,56392,870,10700,44822
2023-10-28 01:00:00,55230,1,11010,44219
2023-10-28 02:00:00,53642,0,10827,42815
2023-10-28 03:00:00,51952,0,10311,41641
2023-10-28 04:00:00,49779,0,9706,40073
2023-10-28 05:00:00,47568,0,9074,38494
2023-10-28 06:00:00,45278,0,8088,37190
2023-10-28 07:00:00,43468,0,7212,36256
2023-10-28 08:00:00,42084,0,6856,35228
2023-10-28 09:00:00,41400,0,6351,35049
2023-10-28 10:00:00,41069,0,6168,34901
2023-10-28 11:00:00,41171,0,6181,34990
2023-10-28 12:00:00,41884,0,5823,36061
2023-10-28 13:00:00,42746,18,5897,36831
2023-10-28 14:00:00,43992,995,5180,37817
2023-10-28 15:00:00,46478,2995,5174,38309
2023-10-28 16:00:00,48675,3933,6091,38651
2023-10-28 17:00:00,50220,5076,6447,38697
2023-10-28 18:00:00,51597,5525,6770,39302
2023-10-28 19:00:00,52795,6031,7341,39423
2023-10-28 20:00:00,53326,5719,8175,39432
2023-10-28 21:00:00,53905,5781,8872,39252
2023-10-28 22:00:00,54229,5081,10076,39072
2023-10-28 23:00:00,53548,3657,10981,38910
2023-10-29 00:00:00,52546,524,11139,40883
2023-10-29 01:00:00,52097,1,12142,39954
2023-10-29 02:00:00,50769,0,13625,37144
2023-10-29 03:00:00,49571,0,15335,34236
2023-10-29 04:00:00,48017,0,16798,31219
2023-10-29 05:00:00,46099,0,17568,28531
2023-10-29 06:00:00,44210,0,18342,25868
2023-10-29 07:00:00,42675,0,19132,23543
2023-10-29 08:00:00,41581,0,19243,22338
2023-10-29 09:00:00,40958,0,18812,22146
2023-10-29 10:00:00,40302,0,18917,21385
2023-10-29 11:00:00,40188,0,19282,20906
2023-10-29 12:00:00,40532,0,19721,20811
2023-10-29 13:00:00,41390,12,19836,21542
2023-10-29 14:00:00,42695,502,20013,22180
2023-10-29 15:00:00,45143,1741,19916,23486
2023-10-29 16:00:00,47227,2232,21003,23992
2023-10-29 17:00:00,48962,3161,20964,24837
2023-10-29 18:00:00,50383,3645,20909,25829
2023-10-29 19:00:00,51550,3343,21068,27139
2023-10-29 20:00:00,52291,3055,21184,28052
2023-10-29 21:00:00,52396,2495,21635,28266
2023-10-29 22:00:00,51887,1959,21893,28035
