period,respondent,respondent-name,type,type-name,value,value-units
2022-09-11T12,CISO,California Independent System Operator,NG,Net generation,17431,megawatthours
2022-09-11T12,CISO,California Independent System Operator,TI,Total interchange,-7080,megawatthours
2022-09-11T13,CISO,California Independent System Operator,D,Demand,25567,megawatthours
2022-09-11T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24560,megawatthours
2022-09-11T13,CISO,California Independent System Operator,NG,Net generation,17594,megawatthours
2022-09-11T13,CISO,California Independent System Operator,TI,Total interchange,-6710,megawatthours
2022-09-11T14,CISO,California Independent System Operator,D,Demand,25410,megawatthours
2022-09-11T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24743,megawatthours
2022-09-11T14,CISO,California Independent System Operator,NG,Net generation,17478,megawatthours
2022-09-11T14,CISO,California Independent System Operator,TI,Total interchange,-7215,megawatthours
2022-09-11T15,CISO,California Independent System Operator,D,Demand,25761,megawatthours
2022-09-11T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24806,megawatthours
2022-09-11T15,CISO,California Independent System Operator,NG,Net generation,19016,megawatthours
2022-09-11T15,CISO,California Independent System Operator,TI,Total interchange,-6763,megawatthours
2022-09-11T16,CISO,California Independent System Operator,D,Demand,26523,megawatthours
2022-09-11T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25170,megawatthours
2022-09-11T16,CISO,California Independent System Operator,NG,Net generation,20871,megawatthours
2022-09-11T16,CISO,California Independent System Operator,TI,Total interchange,-5988,megawatthours
2022-09-11T17,CISO,California Independent System Operator,D,Demand,27267,megawatthours
2022-09-11T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25550,megawatthours
2022-09-11T17,CISO,California Independent System Operator,NG,Net generation,22781,megawatthours
2022-09-11T17,CISO,California Independent System Operator,TI,Total interchange,-5046,megawatthours
2022-09-11T18,CISO,California Independent System Operator,D,Demand,28033,megawatthours
2022-09-11T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26277,megawatthours
2022-09-11T18,CISO,California Independent System Operator,NG,Net generation,23927,megawatthours
2022-09-11T18,CISO,California Independent System Operator,TI,Total interchange,-4346,megawatthours
2022-09-11T19,CISO,California Independent System Operator,D,Demand,28529,megawatthours
2022-09-11T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27353,megawatthours
2022-09-11T19,CISO,California Independent System Operator,NG,Net generation,25946,megawatthours
2022-09-11T19,CISO,California Independent System Operator,TI,Total interchange,-3771,megawatthours
2022-09-11T20,CISO,California Independent System Operator,D,Demand,29913,megawatthours
2022-09-11T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28546,megawatthours
2022-09-11T20,CISO,California Independent System Operator,NG,Net generation,27163,megawatthours
2022-09-11T20,CISO,California Independent System Operator,TI,Total interchange,-3887,megawatthours
2022-09-11T21,CISO,California Independent System Operator,D,Demand,31278,megawatthours
2022-09-11T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30007,megawatthours
2022-09-11T21,CISO,California Independent System Operator,NG,Net generation,28389,megawatthours
2022-09-11T21,CISO,California Independent System Operator,TI,Total interchange,-4230,megawatthours
2022-09-11T22,CISO,California Independent System Operator,D,Demand,32829,megawatthours
2022-09-11T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31682,megawatthours
2022-09-11T22,CISO,California Independent System Operator,NG,Net generation,29866,megawatthours
2022-09-11T22,CISO,California Independent System Operator,TI,Total interchange,-4738,megawatthours
2022-09-11T23,CISO,California Independent System Operator,D,Demand,34701,megawatthours
2022-09-11T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33319,megawatthours
2022-09-11T23,CISO,California Independent System Operator,NG,Net generation,30515,megawatthours
2022-09-11T23,CISO,California Independent System Operator,TI,Total interchange,-5554,megawatthours
2022-09-12T00,CISO,California Independent System Operator,D,Demand,36175,megawatthours
2022-09-12T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,34920,megawatthours
2022-09-12T00,CISO,California Independent System Operator,NG,Net generation,29682,megawatthours
2022-09-12T00,CISO,California Independent System Operator,TI,Total interchange,-6283,megawatthours
2022-09-12T01,CISO,California Independent System Operator,D,Demand,36117,megawatthours
2022-09-12T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,35940,megawatthours
2022-09-12T01,CISO,California Independent System Operator,NG,Net generation,29811,megawatthours
2022-09-12T01,CISO,California Independent System Operator,TI,Total interchange,-6286,megawatthours
2022-09-12T02,CISO,California Independent System Operator,D,Demand,36713,megawatthours
2022-09-12T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,36033,megawatthours
2022-09-12T02,CISO,California Independent System Operator,NG,Net generation,28483,megawatthours
2022-09-12T02,CISO,California Independent System Operator,TI,Total interchange,-7150,megawatthours
2022-09-12T03,CISO,California Independent System Operator,D,Demand,36679,megawatthours
2022-09-12T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,35774,megawatthours
2022-09-12T03,CISO,California Independent System Operator,NG,Net generation,27729,megawatthours
2022-09-12T03,CISO,California Independent System Operator,TI,Total interchange,-7470,megawatthours
2022-09-12T04,CISO,California Independent System Operator,D,Demand,36266,megawatthours
2022-09-12T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,34700,megawatthours
2022-09-12T04,CISO,California Independent System Operator,NG,Net generation,27107,megawatthours
2022-09-12T04,CISO,California Independent System Operator,TI,Total interchange,-7031,megawatthours
2022-09-12T05,CISO,California Independent System Operator,D,Demand,35242,megawatthours
2022-09-12T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33104,megawatthours
2022-09-12T05,CISO,California Independent System Operator,NG,Net generation,25195,megawatthours
2022-09-12T05,CISO,California Independent System Operator,TI,Total interchange,-7829,megawatthours
2022-09-12T06,CISO,California Independent System Operator,D,Demand,33965,megawatthours
2022-09-12T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30914,megawatthours
2022-09-12T06,CISO,California Independent System Operator,NG,Net generation,22943,megawatthours
2022-09-12T06,CISO,California Independent System Operator,TI,Total interchange,-7646,megawatthours
2022-09-12T07,CISO,California Independent System Operator,D,Demand,31677,megawatthours
2022-09-12T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28741,megawatthours
2022-09-12T07,CISO,California Independent System Operator,NG,Net generation,21334,megawatthours
2022-09-12T07,CISO,California Independent System Operator,TI,Total interchange,-6906,megawatthours
2022-09-12T08,CISO,California Independent System Operator,D,Demand,29313,megawatthours
2022-09-12T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27587,megawatthours
2022-09-12T08,CISO,California Independent System Operator,NG,Net generation,20074,megawatthours
2022-09-12T08,CISO,California Independent System Operator,TI,Total interchange,-6873,megawatthours
2022-09-12T09,CISO,California Independent System Operator,D,Demand,27921,megawatthours
2022-09-12T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26209,megawatthours
2022-09-12T09,CISO,California Independent System Operator,NG,Net generation,19505,megawatthours
2022-09-12T09,CISO,California Independent System Operator,TI,Total interchange,-6697,megawatthours
2022-09-12T10,CISO,California Independent System Operator,D,Demand,27162,megawatthours
2022-09-12T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25264,megawatthours
2022-09-12T10,CISO,California Independent System Operator,NG,Net generation,18492,megawatthours
2022-09-12T10,CISO,California Independent System Operator,TI,Total interchange,-6900,megawatthours
2022-09-12T11,CISO,California Independent System Operator,D,Demand,26432,megawatthours
2022-09-12T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24741,megawatthours
2022-09-12T11,CISO,California Independent System Operator,NG,Net generation,18194,megawatthours
2022-09-12T11,CISO,California Independent System Operator,TI,Total interchange,-6854,megawatthours
2022-09-12T12,CISO,California Independent System Operator,D,Demand,25902,megawatthours
2022-09-12T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24954,megawatthours
2022-09-12T12,CISO,California Independent System Operator,NG,Net generation,18341,megawatthours
2022-09-12T12,CISO,California Independent System Operator,TI,Total interchange,-6692,megawatthours
2022-09-12T13,CISO,California Independent System Operator,D,Demand,25884,megawatthours
2022-09-12T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26129,megawatthours
2022-09-12T13,CISO,California Independent System Operator,NG,Net generation,19218,megawatthours
2022-09-12T13,CISO,California Independent System Operator,TI,Total interchange,-6584,megawatthours
2022-09-12T14,CISO,California Independent System Operator,D,Demand,26629,megawatthours
2022-09-12T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27873,megawatthours
2022-09-12T14,CISO,California Independent System Operator,NG,Net generation,20460,megawatthours
2022-09-12T14,CISO,California Independent System Operator,TI,Total interchange,-7304,megawatthours
2022-09-12T15,CISO,California Independent System Operator,D,Demand,28658,megawatthours
2022-09-12T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28975,megawatthours
2022-09-12T15,CISO,California Independent System Operator,NG,Net generation,21839,megawatthours
2022-09-12T15,CISO,California Independent System Operator,TI,Total interchange,-7688,megawatthours
2022-09-12T16,CISO,California Independent System Operator,D,Demand,30063,megawatthours
2022-09-12T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,29821,megawatthours
2022-09-12T16,CISO,California Independent System Operator,NG,Net generation,24052,megawatthours
2022-09-12T16,CISO,California Independent System Operator,TI,Total interchange,-7454,megawatthours
2022-09-12T17,CISO,California Independent System Operator,D,Demand,31770,megawatthours
2022-09-12T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30208,megawatthours
2022-09-12T17,CISO,California Independent System Operator,NG,Net generation,25714,megawatthours
2022-09-12T17,CISO,California Independent System Operator,TI,Total interchange,-6965,megawatthours
2022-09-12T18,CISO,California Independent System Operator,D,Demand,32794,megawatthours
2022-09-12T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30599,megawatthours
2022-09-12T18,CISO,California Independent System Operator,NG,Net generation,26602,megawatthours
2022-09-12T18,CISO,California Independent System Operator,TI,Total interchange,-6126,megawatthours
2022-09-12T19,CISO,California Independent System Operator,D,Demand,32885,megawatthours
2022-09-12T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31113,megawatthours
2022-09-12T19,CISO,California Independent System Operator,NG,Net generation,27632,megawatthours
2022-09-12T19,CISO,California Independent System Operator,TI,Total interchange,-5630,megawatthours
2022-09-12T20,CISO,California Independent System Operator,D,Demand,33407,megawatthours
2022-09-12T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31875,megawatthours
2022-09-12T20,CISO,California Independent System Operator,NG,Net generation,28042,megawatthours
2022-09-12T20,CISO,California Independent System Operator,TI,Total interchange,-6007,megawatthours
2022-09-12T21,CISO,California Independent System Operator,D,Demand,34101,megawatthours
2022-09-12T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33076,megawatthours
2022-09-12T21,CISO,California Independent System Operator,NG,Net generation,28944,megawatthours
2022-09-12T21,CISO,California Independent System Operator,TI,Total interchange,-6295,megawatthours
2022-09-12T22,CISO,California Independent System Operator,D,Demand,35326,megawatthours
2022-09-12T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,34352,megawatthours
2022-09-12T22,CISO,California Independent System Operator,NG,Net generation,29857,megawatthours
2022-09-12T22,CISO,California Independent System Operator,TI,Total interchange,-6128,megawatthours
2022-09-12T23,CISO,California Independent System Operator,D,Demand,36046,megawatthours
2022-09-12T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,35601,megawatthours
2022-09-12T23,CISO,California Independent System Operator,NG,Net generation,31191,megawatthours
2022-09-12T23,CISO,California Independent System Operator,TI,Total interchange,-5728,megawatthours
2022-09-13T00,CISO,California Independent System Operator,D,Demand,37058,megawatthours
2022-09-13T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,36598,megawatthours
2022-09-13T00,CISO,California Independent System Operator,NG,Net generation,31173,megawatthours
2022-09-13T00,CISO,California Independent System Operator,TI,Total interchange,-5990,megawatthours
2022-09-13T01,CISO,California Independent System Operator,D,Demand,37696,megawatthours
2022-09-13T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,37349,megawatthours
2022-09-13T01,CISO,California Independent System Operator,NG,Net generation,30520,megawatthours
2022-09-13T01,CISO,California Independent System Operator,TI,Total interchange,-7009,megawatthours
2022-09-13T02,CISO,California Independent System Operator,D,Demand,38154,megawatthours
2022-09-13T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,36940,megawatthours
2022-09-13T02,CISO,California Independent System Operator,NG,Net generation,28138,megawatthours
2022-09-13T02,CISO,California Independent System Operator,TI,Total interchange,-8467,megawatthours
2022-09-13T03,CISO,California Independent System Operator,D,Demand,37747,megawatthours
2022-09-13T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,36601,megawatthours
2022-09-13T03,CISO,California Independent System Operator,NG,Net generation,27354,megawatthours
2022-09-13T03,CISO,California Independent System Operator,TI,Total interchange,-8695,megawatthours
2022-09-13T04,CISO,California Independent System Operator,D,Demand,37098,megawatthours
2022-09-13T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,35423,megawatthours
2022-09-13T04,CISO,California Independent System Operator,NG,Net generation,26635,megawatthours
2022-09-13T04,CISO,California Independent System Operator,TI,Total interchange,-8280,megawatthours
2022-09-13T05,CISO,California Independent System Operator,D,Demand,35845,megawatthours
2022-09-13T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33615,megawatthours
2022-09-13T05,CISO,California Independent System Operator,NG,Net generation,25304,megawatthours
2022-09-13T05,CISO,California Independent System Operator,TI,Total interchange,-8153,megawatthours
2022-09-13T06,CISO,California Independent System Operator,D,Demand,34336,megawatthours
2022-09-13T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31206,megawatthours
2022-09-13T06,CISO,California Independent System Operator,NG,Net generation,24196,megawatthours
2022-09-13T06,CISO,California Independent System Operator,TI,Total interchange,-6759,megawatthours
2022-09-13T07,CISO,California Independent System Operator,D,Demand,31877,megawatthours
2022-09-13T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28889,megawatthours
2022-09-13T07,CISO,California Independent System Operator,NG,Net generation,22551,megawatthours
2022-09-13T07,CISO,California Independent System Operator,TI,Total interchange,-5988,megawatthours
2022-09-13T08,CISO,California Independent System Operator,D,Demand,29496,megawatthours
2022-09-13T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27454,megawatthours
2022-09-13T08,CISO,California Independent System Operator,NG,Net generation,20326,megawatthours
2022-09-13T08,CISO,California Independent System Operator,TI,Total interchange,-6343,megawatthours
2022-09-13T09,CISO,California Independent System Operator,D,Demand,27801,megawatthours
2022-09-13T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26101,megawatthours
2022-09-13T09,CISO,California Independent System Operator,NG,Net generation,18979,megawatthours
2022-09-13T09,CISO,California Independent System Operator,TI,Total interchange,-6511,megawatthours
2022-09-13T10,CISO,California Independent System Operator,D,Demand,26550,megawatthours
2022-09-13T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25124,megawatthours
2022-09-13T10,CISO,California Independent System Operator,NG,Net generation,17965,megawatthours
2022-09-13T10,CISO,California Independent System Operator,TI,Total interchange,-6590,megawatthours
2022-09-13T11,CISO,California Independent System Operator,D,Demand,25748,megawatthours
2022-09-13T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24609,megawatthours
2022-09-13T11,CISO,California Independent System Operator,NG,Net generation,17298,megawatthours
2022-09-13T11,CISO,California Independent System Operator,TI,Total interchange,-6872,megawatthours
2022-09-13T12,CISO,California Independent System Operator,D,Demand,25374,megawatthours
2022-09-13T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24779,megawatthours
2022-09-13T12,CISO,California Independent System Operator,NG,Net generation,17529,megawatthours
2022-09-13T12,CISO,California Independent System Operator,TI,Total interchange,-6725,megawatthours
2022-09-13T13,CISO,California Independent System Operator,D,Demand,25346,megawatthours
2022-09-13T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25822,megawatthours
2022-09-13T13,CISO,California Independent System Operator,NG,Net generation,18230,megawatthours
2022-09-13T13,CISO,California Independent System Operator,TI,Total interchange,-6817,megawatthours
2022-09-13T14,CISO,California Independent System Operator,D,Demand,26113,megawatthours
2022-09-13T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27600,megawatthours
2022-09-13T14,CISO,California Independent System Operator,NG,Net generation,19379,megawatthours
2022-09-13T14,CISO,California Independent System Operator,TI,Total interchange,-7220,megawatthours
2022-09-13T15,CISO,California Independent System Operator,D,Demand,27685,megawatthours
2022-09-13T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28494,megawatthours
2022-09-13T15,CISO,California Independent System Operator,NG,Net generation,20524,megawatthours
2022-09-13T15,CISO,California Independent System Operator,TI,Total interchange,-7526,megawatthours
2022-09-13T16,CISO,California Independent System Operator,D,Demand,28879,megawatthours
2022-09-13T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28822,megawatthours
2022-09-13T16,CISO,California Independent System Operator,NG,Net generation,22674,megawatthours
2022-09-13T16,CISO,California Independent System Operator,TI,Total interchange,-6678,megawatthours
2022-09-13T17,CISO,California Independent System Operator,D,Demand,29910,megawatthours
2022-09-13T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28807,megawatthours
2022-09-13T17,CISO,California Independent System Operator,NG,Net generation,24583,megawatthours
2022-09-13T17,CISO,California Independent System Operator,TI,Total interchange,-6066,megawatthours
2022-09-13T18,CISO,California Independent System Operator,D,Demand,30910,megawatthours
2022-09-13T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28788,megawatthours
2022-09-13T18,CISO,California Independent System Operator,NG,Net generation,25465,megawatthours
2022-09-13T18,CISO,California Independent System Operator,TI,Total interchange,-4953,megawatthours
2022-09-13T19,CISO,California Independent System Operator,D,Demand,30785,megawatthours
2022-09-13T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28860,megawatthours
2022-09-13T19,CISO,California Independent System Operator,NG,Net generation,26628,megawatthours
2022-09-13T19,CISO,California Independent System Operator,TI,Total interchange,-4537,megawatthours
2022-09-13T20,CISO,California Independent System Operator,D,Demand,31350,megawatthours
2022-09-13T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,29630,megawatthours
2022-09-13T20,CISO,California Independent System Operator,NG,Net generation,28238,megawatthours
2022-09-13T20,CISO,California Independent System Operator,TI,Total interchange,-3350,megawatthours
2022-09-13T21,CISO,California Independent System Operator,D,Demand,31684,megawatthours
2022-09-13T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30608,megawatthours
2022-09-13T21,CISO,California Independent System Operator,NG,Net generation,28879,megawatthours
2022-09-13T21,CISO,California Independent System Operator,TI,Total interchange,-3301,megawatthours
2022-09-13T22,CISO,California Independent System Operator,D,Demand,32243,megawatthours
2022-09-13T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31700,megawatthours
2022-09-13T22,CISO,California Independent System Operator,NG,Net generation,28932,megawatthours
2022-09-13T22,CISO,California Independent System Operator,TI,Total interchange,-4124,megawatthours
2022-09-13T23,CISO,California Independent System Operator,D,Demand,33077,megawatthours
2022-09-13T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33022,megawatthours
2022-09-13T23,CISO,California Independent System Operator,NG,Net generation,29311,megawatthours
2022-09-13T23,CISO,California Independent System Operator,TI,Total interchange,-4627,megawatthours
2022-09-14T00,CISO,California Independent System Operator,D,Demand,33952,megawatthours
2022-09-14T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33887,megawatthours
2022-09-14T00,CISO,California Independent System Operator,NG,Net generation,30484,megawatthours
2022-09-14T00,CISO,California Independent System Operator,TI,Total interchange,-3847,megawatthours
2022-09-14T01,CISO,California Independent System Operator,D,Demand,34378,megawatthours
2022-09-14T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,34706,megawatthours
2022-09-14T01,CISO,California Independent System Operator,NG,Net generation,28937,megawatthours
2022-09-14T01,CISO,California Independent System Operator,TI,Total interchange,-5494,megawatthours
2022-09-14T02,CISO,California Independent System Operator,D,Demand,34791,megawatthours
2022-09-14T02,CISO,California Independent System Operator,DF,Day-ahead demand forecast,34646,megawatthours
2022-09-14T02,CISO,California Independent System Operator,NG,Net generation,26540,megawatthours
2022-09-14T02,CISO,California Independent System Operator,TI,Total interchange,-7465,megawatthours
2022-09-14T03,CISO,California Independent System Operator,D,Demand,34766,megawatthours
2022-09-14T03,CISO,California Independent System Operator,DF,Day-ahead demand forecast,34500,megawatthours
2022-09-14T03,CISO,California Independent System Operator,NG,Net generation,25718,megawatthours
2022-09-14T03,CISO,California Independent System Operator,TI,Total interchange,-7907,megawatthours
2022-09-14T04,CISO,California Independent System Operator,D,Demand,34433,megawatthours
2022-09-14T04,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33590,megawatthours
2022-09-14T04,CISO,California Independent System Operator,NG,Net generation,25400,megawatthours
2022-09-14T04,CISO,California Independent System Operator,TI,Total interchange,-7240,megawatthours
2022-09-14T05,CISO,California Independent System Operator,D,Demand,33340,megawatthours
2022-09-14T05,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31939,megawatthours
2022-09-14T05,CISO,California Independent System Operator,NG,Net generation,23803,megawatthours
2022-09-14T05,CISO,California Independent System Operator,TI,Total interchange,-7348,megawatthours
2022-09-14T06,CISO,California Independent System Operator,D,Demand,31913,megawatthours
2022-09-14T06,CISO,California Independent System Operator,DF,Day-ahead demand forecast,29799,megawatthours
2022-09-14T06,CISO,California Independent System Operator,NG,Net generation,21628,megawatthours
2022-09-14T06,CISO,California Independent System Operator,TI,Total interchange,-7428,megawatthours
2022-09-14T07,CISO,California Independent System Operator,D,Demand,29834,megawatthours
2022-09-14T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27682,megawatthours
2022-09-14T07,CISO,California Independent System Operator,NG,Net generation,19511,megawatthours
2022-09-14T07,CISO,California Independent System Operator,TI,Total interchange,-7289,megawatthours
2022-09-14T08,CISO,California Independent System Operator,D,Demand,27669,megawatthours
2022-09-14T08,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27021,megawatthours
2022-09-14T08,CISO,California Independent System Operator,NG,Net generation,18560,megawatthours
2022-09-14T08,CISO,California Independent System Operator,TI,Total interchange,-6929,megawatthours
2022-09-14T09,CISO,California Independent System Operator,D,Demand,26305,megawatthours
2022-09-14T09,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25730,megawatthours
2022-09-14T09,CISO,California Independent System Operator,NG,Net generation,17663,megawatthours
2022-09-14T09,CISO,California Independent System Operator,TI,Total interchange,-6621,megawatthours
2022-09-14T10,CISO,California Independent System Operator,D,Demand,25235,megawatthours
2022-09-14T10,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24705,megawatthours
2022-09-14T10,CISO,California Independent System Operator,NG,Net generation,16783,megawatthours
2022-09-14T10,CISO,California Independent System Operator,TI,Total interchange,-6729,megawatthours
2022-09-14T11,CISO,California Independent System Operator,D,Demand,24500,megawatthours
2022-09-14T11,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24194,megawatthours
2022-09-14T11,CISO,California Independent System Operator,NG,Net generation,16548,megawatthours
2022-09-14T11,CISO,California Independent System Operator,TI,Total interchange,-6609,megawatthours
2022-09-14T12,CISO,California Independent System Operator,D,Demand,24215,megawatthours
2022-09-14T12,CISO,California Independent System Operator,DF,Day-ahead demand forecast,24320,megawatthours
2022-09-14T12,CISO,California Independent System Operator,NG,Net generation,16912,megawatthours
2022-09-14T12,CISO,California Independent System Operator,TI,Total interchange,-6511,megawatthours
2022-09-14T13,CISO,California Independent System Operator,D,Demand,24474,megawatthours
2022-09-14T13,CISO,California Independent System Operator,DF,Day-ahead demand forecast,25320,megawatthours
2022-09-14T13,CISO,California Independent System Operator,NG,Net generation,17710,megawatthours
2022-09-14T13,CISO,California Independent System Operator,TI,Total interchange,-6507,megawatthours
2022-09-14T14,CISO,California Independent System Operator,D,Demand,25126,megawatthours
2022-09-14T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,26975,megawatthours
2022-09-14T14,CISO,California Independent System Operator,NG,Net generation,18990,megawatthours
2022-09-14T14,CISO,California Independent System Operator,TI,Total interchange,-6951,megawatthours
2022-09-14T15,CISO,California Independent System Operator,D,Demand,26809,megawatthours
2022-09-14T15,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27856,megawatthours
2022-09-14T15,CISO,California Independent System Operator,NG,Net generation,20546,megawatthours
2022-09-14T15,CISO,California Independent System Operator,TI,Total interchange,-6599,megawatthours
2022-09-14T16,CISO,California Independent System Operator,D,Demand,27774,megawatthours
2022-09-14T16,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28143,megawatthours
2022-09-14T16,CISO,California Independent System Operator,NG,Net generation,23258,megawatthours
2022-09-14T16,CISO,California Independent System Operator,TI,Total interchange,-4742,megawatthours
2022-09-14T17,CISO,California Independent System Operator,D,Demand,28533,megawatthours
2022-09-14T17,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27849,megawatthours
2022-09-14T17,CISO,California Independent System Operator,NG,Net generation,25207,megawatthours
2022-09-14T17,CISO,California Independent System Operator,TI,Total interchange,-3549,megawatthours
2022-09-14T18,CISO,California Independent System Operator,D,Demand,29187,megawatthours
2022-09-14T18,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27564,megawatthours
2022-09-14T18,CISO,California Independent System Operator,NG,Net generation,26205,megawatthours
2022-09-14T18,CISO,California Independent System Operator,TI,Total interchange,-2286,megawatthours
2022-09-14T19,CISO,California Independent System Operator,D,Demand,28818,megawatthours
2022-09-14T19,CISO,California Independent System Operator,DF,Day-ahead demand forecast,27638,megawatthours
2022-09-14T19,CISO,California Independent System Operator,NG,Net generation,26365,megawatthours
2022-09-14T19,CISO,California Independent System Operator,TI,Total interchange,-1724,megawatthours
2022-09-14T20,CISO,California Independent System Operator,D,Demand,28517,megawatthours
2022-09-14T20,CISO,California Independent System Operator,DF,Day-ahead demand forecast,28090,megawatthours
2022-09-14T20,CISO,California Independent System Operator,NG,Net generation,26410,megawatthours
2022-09-14T20,CISO,California Independent System Operator,TI,Total interchange,-1965,megawatthours
2022-09-14T21,CISO,California Independent System Operator,D,Demand,28863,megawatthours
2022-09-14T21,CISO,California Independent System Operator,DF,Day-ahead demand forecast,29030,megawatthours
2022-09-14T21,CISO,California Independent System Operator,NG,Net generation,26986,megawatthours
2022-09-14T21,CISO,California Independent System Operator,TI,Total interchange,-1437,megawatthours
2022-09-14T22,CISO,California Independent System Operator,D,Demand,28784,megawatthours
2022-09-14T22,CISO,California Independent System Operator,DF,Day-ahead demand forecast,30016,megawatthours
2022-09-14T22,CISO,California Independent System Operator,NG,Net generation,27895,megawatthours
2022-09-14T22,CISO,California Independent System Operator,TI,Total interchange,-1651,megawatthours
2022-09-14T23,CISO,California Independent System Operator,D,Demand,29848,megawatthours
2022-09-14T23,CISO,California Independent System Operator,DF,Day-ahead demand forecast,31326,megawatthours
2022-09-14T23,CISO,California Independent System Operator,NG,Net generation,28216,megawatthours
2022-09-14T23,CISO,California Independent System Operator,TI,Total interchange,-2328,megawatthours
2022-09-15T00,CISO,California Independent System Operator,D,Demand,30812,megawatthours
2022-09-15T00,CISO,California Independent System Operator,DF,Day-ahead demand forecast,32475,megawatthours
2022-09-15T00,CISO,California Independent System Operator,NG,Net generation,29179,megawatthours
2022-09-15T00,CISO,California Independent System Operator,TI,Total interchange,-2121,megawatthours
2022-09-15T01,CISO,California Independent System Operator,D,Demand,31664,megawatthours
2022-09-15T01,CISO,California Independent System Operator,DF,Day-ahead demand forecast,33435,megawatthours
2022-09-15T01,CISO,California Independent System Operator,NG,Net generation,27149,megawatthours
2022-09-15T01,CISO,California Independent System Operator,TI,Total interchange,-4651,megawatthours
2022-09-15T02,CISO,California Independent System Operator,D,Demand,32348,megawatthours
